20200109,092540,00003285,6,MISC-IND  ,00032005482338504,00340779653418520,000001064.7540,000001064.7540,000001064.8080,000001064.7540,000001064.7540
20200109,092540,00003286,6,KOMPAS100 ,00412403842970955,05838288497802396,000001415.6730,000001415.6730,000001415.6770,000001415.6730,000001415.6730
20200109,092626,00003681,6,MBX       ,00356030868298119,06748025104208158,000001895.3480,000001895.3380,000001895.3480,000001895.3380,000001895.3380
20200109,092626,00003682,6,COMPOSITE ,00112592705496685,07422168901688135,000006592.0510,000006592.0170,000006592.0510,000006592.0170,000006592.0170
20200109,092626,00003683,6,ISSI      ,01938990051986820,03788240988583235,000000195.3720,000000195.3700,000000195.3720,000000195.3700,000000195.3700
20200109,092626,00003684,6,MANUFACTUR,00164383868955428,02371281849938358,000001442.5270,000001442.5040,000001442.5270,000001442.5040,000001442.5040
20200109,092626,00003685,6,BASIC-IND ,00074406779554648,00669391286424473,000000899.6370,000000899.5860,000000899.6370,000000899.6370,000000899.5860
20200109,092710,00003952,6,ISSI      ,01938990051986820,03788240988583235,000000195.3720,000000195.3700,000000195.3720,000000195.3700,000000195.3700
20200109,092710,00003953,6,COMPOSITE ,00112592705496685,07422168901688135,000006592.0510,000006592.0170,000006592.0510,000006592.0170,000006592.0170
20200109,092710,00003954,6,MBX       ,00356030868298119,06748025104208158,000001895.3480,000001895.3380,000001895.3480,000001895.3380,000001895.3380
20200109,092710,00003955,6,MANUFACTUR,00164383868955428,02371281849938358,000001442.5270,000001442.5040,000001442.5270,000001442.5040,000001442.5040
20200109,092710,00003956,6,MISC-IND  ,00032005482338504,00340779653418520,000001064.7540,000001064.7540,000001064.8080,000001064.7540,000001064.7540
20200109,092710,00003957,6,KOMPAS100 ,00412403842970955,05838288497802396,000001415.6730,000001415.6730,000001415.6770,000001415.6730,000001415.6730
20200109,092715,00003961,6,BISNIS-27 ,00624094391310250,04348717685991035,000000696.8040,000000697.6150,000000696.8040,000000696.8040,000000697.6150
20200109,092715,00003962,6,LQ45      ,00452564868441685,05157802608176191,000001139.6830,000001140.8010,000001139.6830,000001139.6830,000001140.8010
